,restaurant,username,review,rating,daysago,linktoreview
185,McDonald's Cornellà Splau,Andrea Gamez Grane,"Estas 4 estrellas van para una trabajadora/encargada llamada Laura con un mono asi bajita, da gusto verla trabajar, se nota que le apasiona lo que hace y es una persona super atenta, gracias por tener a alguien asi trabajando!! Por el resto, bajo mi opinion bastante bien!",4,330.0,https://www.google.com/maps/contrib/108583713675239324071/reviews?hl=en
186,McDonald's Cornellà Splau,Margarita Mendez,No Review,4,330.0,https://www.google.com/maps/contrib/112558735375654115277/reviews?hl=en
187,McDonald's Cornellà Splau,Helena,No Review,3,330.0,https://www.google.com/maps/contrib/103678583403232611599/reviews?hl=en
188,McDonald's Cornellà Splau,FunOntheDump,No Review,5,330.0,https://www.google.com/maps/contrib/101574280209146955890/reviews?hl=en
189,McDonald's Cornellà Splau,ruben,No Review,5,330.0,https://www.google.com/maps/contrib/111549373780639600447/reviews?hl=en
190,McDonald's Cornellà Splau,_ Juan,Perfecto.,5,330.0,https://www.google.com/maps/contrib/106157794805283686347/reviews?hl=en
191,McDonald's Cornellà Splau,Boo Berni,No Review,5,330.0,https://www.google.com/maps/contrib/109879862055997917887/reviews?hl=en
192,McDonald's Cornellà Splau,Olga Sanchon,No Review,5,365.0,https://www.google.com/maps/contrib/114982155171308722430/reviews?hl=en
193,McDonald's Cornellà Splau,Silva Nesh,"Tipica cadena americana de comida rapida

Como todas buen servicio y buena limpieza",4,365.0,https://www.google.com/maps/contrib/108664186002814335940/reviews?hl=en
194,McDonald's Cornellà Splau,Fer,Personal ineficiente.,1,365.0,https://www.google.com/maps/contrib/117549148951459848185/reviews?hl=en
195,McDonald's Cornellà Splau,richicam cam,No Review,1,365.0,https://www.google.com/maps/contrib/117480595452160797817/reviews?hl=en
196,McDonald's Cornellà Splau,Richard C,Personal sin experiencia. Se olvidaron dos hamburguesas en mi pedido. Contratan a gente que no sabe ni sumar ni restar.,1,365.0,https://www.google.com/maps/contrib/103742650657123985586/reviews?hl=en
197,McDonald's Cornellà Splau,Alfonso Rodriguez,Un restaurante de comida rapida para una situacion donde todo el resto esta cerrado y has de comer algo.,3,365.0,https://www.google.com/maps/contrib/115054715842097362480/reviews?hl=en
198,McDonald's Cornellà Splau,Samuela Casale,Nooooo,3,365.0,https://www.google.com/maps/contrib/110083284235443109150/reviews?hl=en
199,McDonald's Cornellà Splau,Silvia Sal,No Review,1,365.0,https://www.google.com/maps/contrib/106688543532286132109/reviews?hl=en
200,McDonald's Cornellà Splau,Isaac Payan,No Review,3,365.0,https://www.google.com/maps/contrib/106824515999998250246/reviews?hl=en
201,McDonald's Cornellà Splau,Francisco Man,"Pues a nosotros siempre muy buen trato.
Laura siempre atenta ...",4,365.0,https://www.google.com/maps/contrib/108451590223820314177/reviews?hl=en
202,McDonald's Cornellà Splau,Ceporro Cojonudo,"Un lugar recien reformado mejor iluminacion que antes, nuevos asientos y mejores ubicados",5,365.0,https://www.google.com/maps/contrib/103677021316685438022/reviews?hl=en
203,McDonald's Cornellà Splau,Cheila Lourenco,No Review,5,365.0,https://www.google.com/maps/contrib/104529783784853522290/reviews?hl=en
204,McDonald's Cornellà Splau,Esther BG,It's a small McDonald's but it's ok.,5,365.0,https://www.google.com/maps/contrib/111691211007376582964/reviews?hl=en
205,McDonald's Cornellà Splau,Robert Garcia,No Review,1,365.0,https://www.google.com/maps/contrib/113381066677620552544/reviews?hl=en
206,McDonald's Cornellà Splau,Rafa Simoni,No Review,3,365.0,https://www.google.com/maps/contrib/112634516749893204775/reviews?hl=en
207,McDonald's Cornellà Splau,Mary Melendez,No Review,3,365.0,https://www.google.com/maps/contrib/108680727281720003740/reviews?hl=en
208,McDonald's Cornellà Splau,Tony Saga,Comida basura,3,365.0,https://www.google.com/maps/contrib/110584964213888128504/reviews?hl=en
209,McDonald's Cornellà Splau,Noelia,No Review,3,365.0,https://www.google.com/maps/contrib/110780215116732871330/reviews?hl=en
210,McDonald's Cornellà Splau,moni medina,No Review,3,365.0,https://www.google.com/maps/contrib/103484690860469693143/reviews?hl=en
211,McDonald's Cornellà Splau,Ivo Arnal,"El menu 4you no tiene rival. Por 3EUR te dan una bebida, unas patatas y una hamburguesa. Los reyes.",3,365.0,https://www.google.com/maps/contrib/112340017561740158407/reviews?hl=en
212,McDonald's Cornellà Splau,Arthur Pinheiro,No Review,3,365.0,https://www.google.com/maps/contrib/112158346259566556154/reviews?hl=en
213,McDonald's Cornellà Splau,Andres Garcia,Para comida rapida...vale...,4,365.0,https://www.google.com/maps/contrib/112982742610267911098/reviews?hl=en
214,McDonald's Cornellà Splau,ANA CAMPOY,La ensalada muy pequena  y antes llevaba tomate cherry. El alino si esta bien. ...,5,365.0,https://www.google.com/maps/contrib/115316280634729275148/reviews?hl=en
215,McDonald's Cornellà Splau,Oscar Ortin,No Review,5,365.0,https://www.google.com/maps/contrib/111711205558467541885/reviews?hl=en
216,McDonald's Cornellà Splau,Mari Sanchez Andujar,Normal tirando a bajo,2,365.0,https://www.google.com/maps/contrib/118164379067605198423/reviews?hl=en
217,McDonald's Cornellà Splau,rosa maria delgado,No Review,5,365.0,https://www.google.com/maps/contrib/110368717828518953061/reviews?hl=en
218,McDonald's Cornellà Splau,Torrecto,No Review,4,365.0,https://www.google.com/maps/contrib/114439556232539170550/reviews?hl=en
219,McDonald's Cornellà Splau,Jefersson Ponce,No Review,3,365.0,https://www.google.com/maps/contrib/102591426450427776298/reviews?hl=en
220,McDonald's Cornellà Splau,Mariana Martin,No Review,1,365.0,https://www.google.com/maps/contrib/102624274491483316156/reviews?hl=en
221,McDonald's Cornellà Splau,Yvette Ligter,Caos a la hora de pedir y de recibir el pedido,2,365.0,https://www.google.com/maps/contrib/111458753368344268385/reviews?hl=en
222,McDonald's Cornellà Splau,Narumkl,Muy rapido y amable servicio a mesa,5,365.0,https://www.google.com/maps/contrib/116563204904098384544/reviews?hl=en
223,McDonald's Cornellà Splau,Matias Martorell LLoret,"Un poco de caos en la hora punta, creo que falta algo de personal, por lo demas todo correcto",4,365.0,https://www.google.com/maps/contrib/112689378269067605002/reviews?hl=en
224,McDonald's Cornellà Splau,mohammed amine chlibakh,No Review,4,365.0,https://www.google.com/maps/contrib/103058182167261003812/reviews?hl=en
225,McDonald's Cornellà Splau,Carlos Cardenas,Fui al splau y pase rapido habia gente afuera para entrar,4,365.0,https://www.google.com/maps/contrib/109135935198662393202/reviews?hl=en
226,McDonald's Cornellà Splau,J S L,No Review,2,365.0,https://www.google.com/maps/contrib/114417113204003271448/reviews?hl=en
227,McDonald's Cornellà Splau,Patricia Torres Mir,Para una comida rapida esta bien relacion calidad - precio. Tienen bastante variedad.,4,365.0,https://www.google.com/maps/contrib/111260777493345470379/reviews?hl=en
228,McDonald's Cornellà Splau,Sandra Garcia Arbos,No Review,4,365.0,https://www.google.com/maps/contrib/115171926859537300018/reviews?hl=en
229,McDonald's Cornellà Splau,Marisa Montserrat,No Review,5,365.0,https://www.google.com/maps/contrib/118023052842333610568/reviews?hl=en
230,McDonald's Cornellà Splau,Marina GJ,No Review,4,365.0,https://www.google.com/maps/contrib/111719597420075484631/reviews?hl=en
231,McDonald's Cornellà Splau,MOUNIR HAMMI,No Review,4,365.0,https://www.google.com/maps/contrib/117707167930415508209/reviews?hl=en
232,McDonald's Cornellà Splau,Pedro Sayago,No Review,2,365.0,https://www.google.com/maps/contrib/100097079718296819264/reviews?hl=en
233,McDonald's Cornellà Splau,"Lehninger ""LJxZEUS"" Escobar","Lo que no falla. Sin embargo, doy 4 estrellas porque yo comi en EEUU y se nota la diferencia.",4,365.0,https://www.google.com/maps/contrib/101702073673654818092/reviews?hl=en
234,McDonald's Cornellà Splau,francisco javier aleman caballero,Un buen sitio para hacer una comida rapida a mi personalmente me gusta sus patatas,4,365.0,https://www.google.com/maps/contrib/106847997477278476707/reviews?hl=en
235,McDonald's Cornellà Splau,Alex Chica,Meow :3,3,365.0,https://www.google.com/maps/contrib/115853749404521305024/reviews?hl=en
236,McDonald's Cornellà Splau,Antonio Lopez Gutierrez,No Review,1,365.0,https://www.google.com/maps/contrib/116948091148019546132/reviews?hl=en
237,McDonald's Cornellà Splau,Andrea Egea Carrillo,No Review,5,365.0,https://www.google.com/maps/contrib/101415262866242617750/reviews?hl=en
238,McDonald's Cornellà Splau,Jose Valero,"Hace unos anitos, llegabas a un McDonald's y habia cajas donde a veces habia cola, luego pedias y al momento te daban tu bandeja con el pedido. Hoy, despues del pedido en la pantalla tactil, hemos esperado 25 minutos a que nos diesen la ...",1,365.0,https://www.google.com/maps/contrib/118304609319974596931/reviews?hl=en
239,McDonald's Cornellà Splau,Ponychus,No Review,5,365.0,https://www.google.com/maps/contrib/105472860503457362882/reviews?hl=en
240,McDonald's Cornellà Splau,Silvia Paredes,No Review,3,365.0,https://www.google.com/maps/contrib/112016432679150255420/reviews?hl=en
241,McDonald's Cornellà Splau,Eveyn Plaza,Como totos y limpio ademas,4,365.0,https://www.google.com/maps/contrib/101269686084315855156/reviews?hl=en
242,McDonald's Cornellà Splau,Laura Fernandez,No Review,5,365.0,https://www.google.com/maps/contrib/117717380734026212807/reviews?hl=en
243,McDonald's Cornellà Splau,Noemi Cuenca,No Review,5,365.0,https://www.google.com/maps/contrib/117006538861486349785/reviews?hl=en
244,McDonald's Cornellà Splau,Maria Jose Coro Viera,"Le doy tres estrellas porque el servicio es muy lento, por lo demas esta bien, similar a cualquier otro McDonald's.",3,365.0,https://www.google.com/maps/contrib/101156399320051799491/reviews?hl=en
245,McDonald's Cornellà Splau,"Luis ""MATULUI""",No Review,4,365.0,https://www.google.com/maps/contrib/101952581613340756083/reviews?hl=en
246,McDonald's Cornellà Splau,Pedro Bizarro,No Review,5,365.0,https://www.google.com/maps/contrib/109249713541538279141/reviews?hl=en
247,McDonald's Cornellà Splau,Akira Nawa,No Review,2,365.0,https://www.google.com/maps/contrib/103774771958617956304/reviews?hl=en
248,McDonald's Cornellà Splau,Victor Padilla,No es el lugar del mundo para comer algo pero si ofrecen rapidez y buenos precios.,4,365.0,https://www.google.com/maps/contrib/113616785740336430677/reviews?hl=en
249,McDonald's Cornellà Splau,John Sanchez Yupanqui,No Review,5,365.0,https://www.google.com/maps/contrib/117407447930283644740/reviews?hl=en
250,McDonald's Cornellà Splau,Fabrio Detch (fliping),No Review,4,365.0,https://www.google.com/maps/contrib/105875846217432871898/reviews?hl=en
251,McDonald's Cornellà Splau,Buo Triste,No Review,5,365.0,https://www.google.com/maps/contrib/117913867300506752773/reviews?hl=en
252,McDonald's Cornellà Splau,Miryam Rodriguez Fernandez,"A la atencion de Guillem Folch.
Ayer por la noche me dispongo a entrar a cenar, a las 23:40 realizo mi pedido y a las 23;48 me dice la chica que aun no me habia servido en la mesa que en 12 ...",1,365.0,https://www.google.com/maps/contrib/117571767107751452422/reviews?hl=en
253,McDonald's Cornellà Splau,Xavier Martinez Fernandez,"La cola lo normal, el pedido rapido, como cabria esperar, pero el trato al cliente inexistente, ni te hablan, mas tarde la comida es simplemente enana, sali con hambre de alli, recomiendo la competencia para comer en condiciones",2,365.0,https://www.google.com/maps/contrib/102103346303775146277/reviews?hl=en
254,McDonald's Cornellà Splau,guille rojas,No Review,3,365.0,https://www.google.com/maps/contrib/113227318934670646096/reviews?hl=en
255,McDonald's Cornellà Splau,Hanane Hanane,No Review,1,365.0,https://www.google.com/maps/contrib/117165049730483631460/reviews?hl=en
256,McDonald's Cornellà Splau,Fernando del Pino,No Review,3,365.0,https://www.google.com/maps/contrib/105619234134934346956/reviews?hl=en
257,McDonald's Cornellà Splau,egonz,No Review,4,365.0,https://www.google.com/maps/contrib/113969772711002081671/reviews?hl=en
258,McDonald's Cornellà Splau,Rednex Redi,No Review,5,365.0,https://www.google.com/maps/contrib/115949426129473638006/reviews?hl=en
259,McDonald's Cornellà Splau,SISTEMAS DE ENGRASE,Correcto,5,365.0,https://www.google.com/maps/contrib/109471042233553605736/reviews?hl=en
260,McDonald's Cornellà Splau,Eloisa Camacho,Muy buena  atencion de los chic@s que trabajan  alli..,5,365.0,https://www.google.com/maps/contrib/116851234594534227661/reviews?hl=en
261,McDonald's Cornellà Splau,Florentino Navarro,Lo q esperas,4,365.0,https://www.google.com/maps/contrib/104479287281220815557/reviews?hl=en
262,McDonald's Cornellà Splau,Luismar Quezma Estre,No Review,3,365.0,https://www.google.com/maps/contrib/112678226685857553001/reviews?hl=en
263,McDonald's Cornellà Splau,laia,"Servicio fatal; muy lento, lios con el pedido, etc. No lo recomiendo, me lleve una gran mala experiencia.",1,365.0,https://www.google.com/maps/contrib/110197974967798273914/reviews?hl=en
264,McDonald's Cornellà Splau,Carolina,No Review,3,365.0,https://www.google.com/maps/contrib/103311376906808429835/reviews?hl=en
265,McDonald's Cornellà Splau,Alfonso Ortega,No Review,5,365.0,https://www.google.com/maps/contrib/116338588889804030343/reviews?hl=en
266,McDonald's Cornellà Splau,Alex Sanchez,No Review,5,365.0,https://www.google.com/maps/contrib/101867881910166704586/reviews?hl=en
267,McDonald's Cornellà Splau,Sergi Garcia Vila,No Review,4,365.0,https://www.google.com/maps/contrib/102895485905638216014/reviews?hl=en
268,McDonald's Cornellà Splau,Victor Porras Martinez,No Review,3,365.0,https://www.google.com/maps/contrib/108415514639692662450/reviews?hl=en
269,McDonald's Cornellà Splau,Karin Garcia,Sabor de siempre,5,365.0,https://www.google.com/maps/contrib/108793532149364063913/reviews?hl=en
270,McDonald's Cornellà Splau,Lunita Lunera,No Review,4,365.0,https://www.google.com/maps/contrib/108633188988567533212/reviews?hl=en
271,McDonald's Cornellà Splau,Ioan Cristian Coman,No Review,5,365.0,https://www.google.com/maps/contrib/105908366164171780326/reviews?hl=en
272,McDonald's Cornellà Splau,Cintia Tonietti,Muy buena atencion,5,365.0,https://www.google.com/maps/contrib/115561775213074748261/reviews?hl=en
273,McDonald's Cornellà Splau,Elena Montoya,No Review,5,365.0,https://www.google.com/maps/contrib/112055225913661811309/reviews?hl=en
274,McDonald's Cornellà Splau,Anna Fraile Tor,Fatal,1,365.0,https://www.google.com/maps/contrib/102961734916182726402/reviews?hl=en
275,McDonald's Cornellà Splau,Noelia EL,No Review,5,365.0,https://www.google.com/maps/contrib/107695580276793240221/reviews?hl=en
276,McDonald's Cornellà Splau,Abigail Tapia,No Review,5,365.0,https://www.google.com/maps/contrib/110251229164612709675/reviews?hl=en
277,McDonald's Cornellà Splau,Alberto Prada,No Review,4,365.0,https://www.google.com/maps/contrib/116803786032461673617/reviews?hl=en
278,McDonald's Cornellà Splau,Ioandaniel Cinpeanu,No Review,5,365.0,https://www.google.com/maps/contrib/110708704238629312222/reviews?hl=en
279,McDonald's Cornellà Splau,Alberto Lucena,"Servicio super lento y malo... Pido un BigMac para llevar,llego a casa y me encuentro esto...8 EUR por esto.
Ni lechuga ni queso ni nada....",1,365.0,https://www.google.com/maps/contrib/110813397322125556522/reviews?hl=en
280,McDonald's Cornellà Splau,Sandra Marquez Clemente,Se que es un lugar de comida rapida pero creo que hay que tener en cuenta una cosa y es el engano visual de la imagen que pides a lo que te sirven en bandeja.... Es la segunda vez que venimos a este McDonal's la primera fue mal pensamos que ...,1,365.0,https://www.google.com/maps/contrib/104218247403481510339/reviews?hl=en
281,McDonald's Cornellà Splau,Vonn Carpentier,Por alguna razon la salsa de la Mc Bacon no sabia a nada,3,365.0,https://www.google.com/maps/contrib/111161628636071741040/reviews?hl=en
282,McDonald's Cornellà Splau,Marisol Ramon,Me encantan sus hamburguesas  y sobre todo el pepinillo,5,365.0,https://www.google.com/maps/contrib/117061997203775957330/reviews?hl=en
283,McDonald's Cornellà Splau,David Gutierrez,No Review,5,365.0,https://www.google.com/maps/contrib/107257633164162383011/reviews?hl=en
284,McDonald's Cornellà Splau,Sandra Ramirez,Empleados muy maleducados. Encargada muy maleducada al reirse de los clientes a la cara,1,365.0,https://www.google.com/maps/contrib/107640707063458460161/reviews?hl=en
285,McDonald's Cornellà Splau,ismail el Azzaouy,No Review,5,365.0,https://www.google.com/maps/contrib/103444659274980339578/reviews?hl=en
286,McDonald's Cornellà Splau,cramn70,"Muy mal servicio a la mesa, 15 min. esperando la comida.... al preguntar en el mostrador estaba ahi esperando a que algun empleado la llevara a nuestra mesa desde hacia un rato.",2,365.0,https://www.google.com/maps/contrib/100440923792178651272/reviews?hl=en
287,McDonald's Cornellà Splau,Lachy Socarras,"Muy mal servicio frio, y lento ademas 10 min mi menu enfriandose por priorizar un pedido que iba 7 posiciones detras del mio lamentablemente el chico del tatoo rojo en la muneca le ha dicho con prepotencia a la chica que hacia mi pedido que dejara de hacerlo por otro , no es critica es mejorar sabia ensenanza.",1,365.0,https://www.google.com/maps/contrib/115184257071110008760/reviews?hl=en
288,McDonald's Cornellà Splau,Ruslan Kazarian,Very good,5,365.0,https://www.google.com/maps/contrib/117047957909830865266/reviews?hl=en
289,McDonald's Cornellà Splau,Maria Camila Marin Candela,Rico,5,365.0,https://www.google.com/maps/contrib/103150181100660870879/reviews?hl=en
290,McDonald's Cornellà Splau,Puri Robles Ortiz,Estupendo!!!,5,365.0,https://www.google.com/maps/contrib/113342925680907064618/reviews?hl=en
291,McDonald's Cornellà Splau,Uri Campos Sutorra,No Review,5,365.0,https://www.google.com/maps/contrib/116536667778724310914/reviews?hl=en
292,McDonald's Cornellà Splau,Eric Barcelo,No Review,4,365.0,https://www.google.com/maps/contrib/117954683996206768104/reviews?hl=en
293,McDonald's Cornellà Splau,Maribel Gil,No Review,5,365.0,https://www.google.com/maps/contrib/110343904590428511526/reviews?hl=en
294,McDonald's Cornellà Splau,Felipe Arriagada,Lugar tranquilo sin mucha gente. Camareros amables,5,365.0,https://www.google.com/maps/contrib/111848758886666169769/reviews?hl=en
295,McDonald's Cornellà Splau,Eduardo Vidal Monfort,No Review,5,365.0,https://www.google.com/maps/contrib/108643786986339839362/reviews?hl=en
296,McDonald's Cornellà Splau,VAGO PEREZ OSO,"Un MacDonals,  grasa a precio de oro",2,365.0,https://www.google.com/maps/contrib/102746582971106127978/reviews?hl=en
297,McDonald's Cornellà Splau,Genoveva Sousa,Sorprendida por un muy buen servicio.,5,365.0,https://www.google.com/maps/contrib/114393260885346679963/reviews?hl=en
298,McDonald's Cornellà Splau,Nuria Sanchez Gomez,No Review,5,365.0,https://www.google.com/maps/contrib/112278733073849963971/reviews?hl=en
299,McDonald's Cornellà Splau,lourdes mur,No Review,4,365.0,https://www.google.com/maps/contrib/104342885861982345705/reviews?hl=en
300,McDonald's Cornellà Splau,Toni Lopez,No Review,5,365.0,https://www.google.com/maps/contrib/112542583664633771098/reviews?hl=en
301,McDonald's Cornellà Splau,Jordi Mata,No Review,3,365.0,https://www.google.com/maps/contrib/105738324411710165535/reviews?hl=en
302,McDonald's Cornellà Splau,Ana L.,"La chica q m atendio,me puso mala cara x presentarle el carnet de familia numerosa de mi hija. Cuando familia numerosa somos todos los miembros de la familia.",3,365.0,https://www.google.com/maps/contrib/114780387070628571434/reviews?hl=en
303,McDonald's Cornellà Splau,David Esteban Delgado,No Review,5,365.0,https://www.google.com/maps/contrib/109389422182056382419/reviews?hl=en
304,McDonald's Cornellà Splau,Sheila Vidal,No Review,5,365.0,https://www.google.com/maps/contrib/109185297858185860126/reviews?hl=en
305,McDonald's Cornellà Splau,Talita Aires,No Review,5,365.0,https://www.google.com/maps/contrib/112823841273704756211/reviews?hl=en
306,McDonald's Cornellà Splau,Najafero,"Local mediano te haces el pedido en sus maquinas y puedes elegir la opcion de que te lleven la comida  a la mesa
Hay muchaaaa gente  y en las mesas de la pared mesas y mamparas",3,365.0,https://www.google.com/maps/contrib/112020236129996531315/reviews?hl=en
307,McDonald's Cornellà Splau,manuel alvardlind,No Review,5,365.0,https://www.google.com/maps/contrib/117655521991086192733/reviews?hl=en
308,McDonald's Cornellà Splau,Mari Sh,No Review,4,365.0,https://www.google.com/maps/contrib/114942890637345390997/reviews?hl=en
309,McDonald's Cornellà Splau,Maruska Hrubinova,"Good, but very people in this time",5,365.0,https://www.google.com/maps/contrib/104112515081032139363/reviews?hl=en
310,McDonald's Cornellà Splau,Yeray Sevilla,No Review,4,365.0,https://www.google.com/maps/contrib/103158426315479385144/reviews?hl=en
311,McDonald's Cornellà Splau,Ioana Ivanov,"Rapido, sencillo, sabroso y concurrido. Pedi el menu 4 u que sale muy bien de precio. La comida esta muy bien y el pan muy ""fluffy"". Las patatas recien hechas y saladitas como a mi me gustan. Lo que si q es una pena es que no hubiera la bebida Lipton.",4,365.0,https://www.google.com/maps/contrib/109025876057704908984/reviews?hl=en
312,McDonald's Cornellà Splau,David Bellon Leganes,El MCFlurry de antes era lo mejor de estos locales de comida rapida. Pero desde que quitaron las cucharas de plastico y dejaron de mezclarlo ya no es lo mismo. ...,1,365.0,https://www.google.com/maps/contrib/105222516673137483013/reviews?hl=en
313,McDonald's Cornellà Splau,Marcos Portillo,VERGONZOSO. Local casi vacio. Media hora de reloj esperando un cafe y un helado. Aviso al encargado y se lo comento. De nuevo tiempo exagerado esperando. Al final me lo trae y me dice que es que ha tenido un problema con la maquina... ...,1,365.0,https://www.google.com/maps/contrib/108392963565564564165/reviews?hl=en
314,McDonald's Cornellà Splau,Uliana Vival',No Review,5,365.0,https://www.google.com/maps/contrib/103900027587856049965/reviews?hl=en
315,McDonald's Cornellà Splau,Juan G,No Review,4,365.0,https://www.google.com/maps/contrib/110079201334437439339/reviews?hl=en
316,McDonald's Cornellà Splau,Lou Varu,"Tienden al error al servir pedidos para llevar. Lo arreglan si reclamas, pero si ya estas en casa no apetece volver porque te falten unas patatas o un helado. El personal es amable.",3,365.0,https://www.google.com/maps/contrib/112419800441553647743/reviews?hl=en
317,McDonald's Cornellà Splau,Aida Soto Gomez,No Review,5,365.0,https://www.google.com/maps/contrib/116762223925464671472/reviews?hl=en
318,McDonald's Cornellà Splau,Sandra Castro,"Destacar la subida de precios y bajada abismal de calidad de los McFurry. Me parece una estafa la escasa cantidad de toppings, antes ponian cantidad suficiente para poder comer con todo el helado algo de lo que habias pedido, ahora solo da para comer dos cucharas el resto solo queda la nata a secas.",1,365.0,https://www.google.com/maps/contrib/101995322666206504418/reviews?hl=en
319,McDonald's Cornellà Splau,Seto Seto,No Review,3,365.0,https://www.google.com/maps/contrib/111650939522522840072/reviews?hl=en
320,McDonald's Cornellà Splau,Christian D'Moira,No Review,4,365.0,https://www.google.com/maps/contrib/105146292697033232573/reviews?hl=en
321,McDonald's Cornellà Splau,Raquelita fernandez camas,No Review,5,365.0,https://www.google.com/maps/contrib/104204750204933735873/reviews?hl=en
322,McDonald's Cornellà Splau,David Castells,No Review,2,365.0,https://www.google.com/maps/contrib/103454230940349978961/reviews?hl=en
323,McDonald's Cornellà Splau,Juanma Sanchez,Muy amables y atentos estaba todo muy limpio.,5,365.0,https://www.google.com/maps/contrib/112614169396412023896/reviews?hl=en
324,McDonald's Cornellà Splau,Beautiful Landscapes,No Review,1,365.0,https://www.google.com/maps/contrib/110412816558587522940/reviews?hl=en
325,McDonald's Cornellà Splau,Augusto Hernandez Fritos,"Mas de media hora esperando a que me sirvieran el menu, patatas y hamburguesa rancia.Piden certificado covid y es ilegal y no usan guantes todas ni mascarillas fp2.",1,365.0,https://www.google.com/maps/contrib/112952081308509040706/reviews?hl=en
326,McDonald's Cornellà Splau,Diego Perez Mestres,Hola buenas!! El MacDonalds que esta en un centro comercial tiene que tener unas medidas de seguridad y limpieza que se atane a las normativas vigentes. Para empezar el personal que manipulan los alimentos no llevaban guantes y no llevaban ...,1,365.0,https://www.google.com/maps/contrib/117190262650224496296/reviews?hl=en
327,McDonald's Cornellà Splau,Angeles Martinez,"Mas de media hora esperando por un menu
Piden el certificado covid pero sus trabajadores incumplen la normativa de seguridad alimentaria ya que carecen de guantes y de mascarillas apropiadas",1,365.0,https://www.google.com/maps/contrib/107607453962070144318/reviews?hl=en
328,McDonald's Cornellà Splau,Car La,"Las patatas mas duras que me he comido en la vida pero duras duras, las tirabas al suelo y parecian piedras por el ruido, y es que no pude hacer otra cosa que tirarlas porque si me las comis me partia los dientes... Y para colmo pido unas ...",1,365.0,https://www.google.com/maps/contrib/117125177673047725242/reviews?hl=en
329,McDonald's Cornellà Splau,Sezgin Sahnali,No Review,1,365.0,https://www.google.com/maps/contrib/101856036678181061718/reviews?hl=en
330,McDonald's Cornellà Splau,Javier Carrasco Carrasco,"Lunes 3 de Enero de 2021, sigo buscando  el KitKat de mi Mcflurry, sigo buscando...",1,365.0,https://www.google.com/maps/contrib/101173141950059814732/reviews?hl=en
331,McDonald's Cornellà Splau,Carla Rivera,Falta de respetos,1,365.0,https://www.google.com/maps/contrib/110880414568946517786/reviews?hl=en
332,McDonald's Cornellà Splau,Sergi L.,The waitress at the braid is very attentive :),5,365.0,https://www.google.com/maps/contrib/102646021213868646647/reviews?hl=en
333,McDonald's Cornellà Splau,albert odena,Extremadamente lentos. 20 minutos para un menu... No volveremos,1,365.0,https://www.google.com/maps/contrib/101209423823898860025/reviews?hl=en
334,McDonald's Cornellà Splau,Jose Romero,Me gusto como me trataron un 10 eso si tardaron un poco en traeme la comida,4,365.0,https://www.google.com/maps/contrib/107257630632433093334/reviews?hl=en
335,McDonald's Cornellà Splau,Halim Haddad,No Review,4,365.0,https://www.google.com/maps/contrib/112909840470162784467/reviews?hl=en
336,McDonald's Cornellà Splau,Jordi Navarro,Bastante lentos con pocos pedidos y tanto la hamburguesa como las patatas ya estaban frias cuando me las sirvieron. A todo esto la pinta de la hamburguesa tampoco era demasiado buena,2,365.0,https://www.google.com/maps/contrib/116915304367470634534/reviews?hl=en
337,McDonald's Cornellà Splau,mari sola perea,No Review,4,365.0,https://www.google.com/maps/contrib/106496919459153614186/reviews?hl=en
338,McDonald's Cornellà Splau,Maria Rubia,En la CBO el bacon es casi invisible y la presentacion nefasta,1,730.0,https://www.google.com/maps/contrib/112490033321907693325/reviews?hl=en
339,McDonald's Cornellà Splau,yan zhang,"El McDonald's recien renovado, los camareros son muy amables y atentos, la tienda esta muy limpia y el tiempo de espera es muy corto.",5,730.0,https://www.google.com/maps/contrib/109506651771482805213/reviews?hl=en
340,McDonald's Cornellà Splau,Ivan Reina,No Review,5,730.0,https://www.google.com/maps/contrib/112469821455722149930/reviews?hl=en
341,McDonald's Cornellà Splau,Esteixi lm,"Me falto 1 bebida se lo comentamos al princio y nada que aparecian con la bebida y despues decian que no faltaba, 3  personas hablando de mi Coca-Cola y nada, ya cuando estabamos aca do nos trae la Coca-Cola",1,730.0,https://www.google.com/maps/contrib/109009238203316973724/reviews?hl=en
342,McDonald's Cornellà Splau,Carlos Premio,Penoso,1,730.0,https://www.google.com/maps/contrib/109271085437595170102/reviews?hl=en
343,McDonald's Cornellà Splau,J E,No Review,3,730.0,https://www.google.com/maps/contrib/106087296128814743694/reviews?hl=en
344,McDonald's Cornellà Splau,Tara Soledispa,No Review,5,730.0,https://www.google.com/maps/contrib/114313498338451887767/reviews?hl=en
345,McDonald's Cornellà Splau,Yomaira SF,"Tardaron como 10 minutos en cobrarme el pedido y a mis top fries pequenas le faltaba mas patatas y de todo.
La CBO AITANA tenia el pollo quema y poco bacon, deberia de revisar las ...",1,730.0,https://www.google.com/maps/contrib/116930600421129020970/reviews?hl=en
346,McDonald's Cornellà Splau,aitormostro,"Hemos pedido 3 Mc Flurry, y si los juntamos, con suerte solo hacemos 1!!! Solo hay una fina capa de helado alrededor del envase!!! No tienen verguenza!!!",1,730.0,https://www.google.com/maps/contrib/103839718024928541971/reviews?hl=en
347,McDonald's Cornellà Splau,Mari eM,No Review,5,730.0,https://www.google.com/maps/contrib/101176523274571997224/reviews?hl=en
348,McDonald's Cornellà Splau,ricardo fernandez,No tienen mostaza,1,730.0,https://www.google.com/maps/contrib/108366886687170607860/reviews?hl=en
