,restaurant,username,review,rating,daysago,linktoreview
307,Burger King Vilanova,Albert Tore,"La verdad que de las mejores hamburguesas de todos los burguer king que he comido, todo muy sabroso.",5,270,https://www.google.com/maps/contrib/103121247022738422658/reviews?hl=en
308,Burger King Vilanova,Adrian Valero Martinez,Excelenteeeee servicio en el auto king,5,270,https://www.google.com/maps/contrib/108893415093743916772/reviews?hl=en
309,Burger King Vilanova,Soffy VB,"Hemos esperado una hora y pico a que nos trajesen la cena. A la hora de espera hemos llamado al restaurante para preguntar porque se suponia que cerraban en 10 minutos y nuestro pedido ni aparecia en la app. Llamamos y de fondo oimos gritos, nos dejan en espera mientras, de nuevo, oimos gritos. Cuando volvemos a preguntar nos dicen que ""que calle es"" y que ""estan esperando al motero"". Han llegado las hamburguesas recien hechas, pero las patatas estaban como puro carton, y poco mas y nos tenemos que comer el helado de la bolsa de papel, porque la mitad estaba ahi desparramado. Si hubiesemos llamado a 10 minutos de cerrar..... Te compro que haya cosas que esten regueras, pero hemos llamado una hora y media antes. Y si fuese la primera vez.... No hay manera de que un pedido este bien,de verdad.",1,270,https://www.google.com/maps/contrib/107006994677480342944/reviews?hl=en
310,Burger King Vilanova,Yadiel Marquez,No Review,4,270,https://www.google.com/maps/contrib/104662552858700488015/reviews?hl=en
311,Burger King Vilanova,El sueno de Arce,"Como siempre genial, lo pedimos a domicilio o lo recogemos. El servicio rapido y muy amable. Dylan es fantastico, muy amable y atento. Aunque con el frio que hace fuera cogiendo comandas, su simpatia y el trato que nos da es espectacular. Muchisimas felicidades por ser como eres Dylan.",5,270,https://www.google.com/maps/contrib/111729654466394453472/reviews?hl=en
312,Burger King Vilanova,Iris Lopez sousa,"Todo perfecto,tanto comida como servicio,volveremos.",5,270,https://www.google.com/maps/contrib/113295817033447603739/reviews?hl=en
313,Burger King Vilanova,Eli Castellvi,No Review,1,270,https://www.google.com/maps/contrib/116388800989068702845/reviews?hl=en
314,Burger King Vilanova,Juanma Rubi,"Las ofertas que ponen son super economicas,es un muy buen sitio donde comer muy bien y sobretodo muy barato.",5,270,https://www.google.com/maps/contrib/106892715468864304579/reviews?hl=en
315,Burger King Vilanova,Neus Vigueras,El chico que nos tomo nota super atento y muy rapidos! Lo bueno tambien se tiene que decir,5,270,https://www.google.com/maps/contrib/104101538767232527702/reviews?hl=en
316,Burger King Vilanova,Francisco Leon Nunez,"La comida la sirven fria ,las hamburguesas y las patatas las tienes que calentaren un microondas, a demas las patatas estan super recalentadas y duras y las sirven frias y servicio se lo comentas y pasan de todo  y auntetinca porqueria",1,270,https://www.google.com/maps/contrib/105188778776045100793/reviews?hl=en
317,Burger King Vilanova,Karolis Borodicas,"Waited for 25min, order was not even started to prepare, asked for a refund",1,270,https://www.google.com/maps/contrib/110620354194940554321/reviews?hl=en
318,Burger King Vilanova,Cristina Miranda,Servicio rapido. Me gusta ir mucho ir a comer con mi hijo porque la encargada rubia que tienen siempre nos atiende muy bien. Trato inmejorable y excelente servicio. Sin duda lo recomiendo.,5,270,https://www.google.com/maps/contrib/107584812624993018788/reviews?hl=en
319,Burger King Vilanova,Nerea,"Atencion al cliente muy buena, me resolvieron las dudas y me recomendaron que comer etc. Volvere sin dudarlo",5,270,https://www.google.com/maps/contrib/107294656964423326180/reviews?hl=en
320,Burger King Vilanova,Marina Guitierrez Soler,"Todo perfecto, muy amables y rapidos. 100% recomendable",5,270,https://www.google.com/maps/contrib/113790986779986568982/reviews?hl=en
321,Burger King Vilanova,Pedro Fausto,"Fui a buscar la cena, cuando llegue a casa, me faltaban varias cosas. Creo que cuando ofreces un servicio de comida para llevar, no se puede fallar. Falta de organizacion, interes, etc.. Nonlo recomiendo en absoluto.",1,270,https://www.google.com/maps/contrib/107212866328653834540/reviews?hl=en
322,Burger King Vilanova,Lola Solero,"Nos ha gustado mucho volver a venir, hacia mucho que no veniamos por la mala experiencia, pero ahora repetiremos. Rapidos y amables.",5,270,https://www.google.com/maps/contrib/101500672464219502462/reviews?hl=en
323,Burger King Vilanova,Debora Contreras,"El chico del autoking muy simpatico,velocidad al dar la comida y encima calentita.",5,270,https://www.google.com/maps/contrib/100655532861852761621/reviews?hl=en
324,Burger King Vilanova,ivana gonzalez,"Nos ha atendido una persona que iba parada en el caminito del auto king que ha sido extremadamente amable y la verdad nunca nos atendieron tan bien en un burger. Merci total super maji. Un sabado a la noche, asi le felicitan jefes o algo jeje",5,270,https://www.google.com/maps/contrib/111816241018008627634/reviews?hl=en
325,Burger King Vilanova,Momo,"Me atendieron rapido y fueron super amables!
Resolvieron mis dudas sobre la aplicacion y me ofrecieron recomendaciones segun mis preferencias!",5,270,https://www.google.com/maps/contrib/112106790703063091474/reviews?hl=en
326,Burger King Vilanova,Mir Aya,No Review,3,270,https://www.google.com/maps/contrib/108680965220747911416/reviews?hl=en
327,Burger King Vilanova,Raquel Bergua,"Para ser de comida rapida...el servicio es super lento. A mis hijos les gusta una vez por semana cenar burguer pero perdemos cerca de media hora hasta coger el pedido.
Tanto dentro como haciendo el pedido desde el coche hay el mismo problema.
Entiendo que es un problema de cadena que contrata poco personal.
Por otro lado todos los chic@s que nos han atendido, muy atentos.",3,270,https://www.google.com/maps/contrib/113458151530308374945/reviews?hl=en
328,Burger King Vilanova,Maria Perez carranza,No Review,5,270,https://www.google.com/maps/contrib/117700524638215296761/reviews?hl=en
329,Burger King Vilanova,Vycius Alex,"Hace tiempo que bajo la calidad, y el servicio lento.",2,270,https://www.google.com/maps/contrib/112319086050408676829/reviews?hl=en
330,Burger King Vilanova,Berni C,No Review,3,270,https://www.google.com/maps/contrib/112693653116241959005/reviews?hl=en
331,Burger King Vilanova,CATALUNYA REFER,No Review,5,270,https://www.google.com/maps/contrib/106666067829131968882/reviews?hl=en
332,Burger King Vilanova,Eduardo Rodriguez,"Rica comida como siempre, buena atencion.",5,270,https://www.google.com/maps/contrib/116941246914282410448/reviews?hl=en
333,Burger King Vilanova,Adriana Caballero Santos,Todo perfecto y rapido.,5,270,https://www.google.com/maps/contrib/107334122836430479521/reviews?hl=en
334,Burger King Vilanova,J,No Review,4,270,https://www.google.com/maps/contrib/103050298525624623461/reviews?hl=en
335,Burger King Vilanova,Vanesa Rodero,"Buen servicio, rapidez y buen trato del personal, lo recomiendo.",5,270,https://www.google.com/maps/contrib/103653644495965729121/reviews?hl=en
336,Burger King Vilanova,Yolanda Martin Madrid,todo perfecto!,5,270,https://www.google.com/maps/contrib/117913894219521988400/reviews?hl=en
337,Burger King Vilanova,MarlaSingerOficial,Super rapidos al servir. Un domingo al medio dia y ni 1 min de espera y ha salido todo el pedido caliente y correcto. Muy contenta con el servicio.,5,270,https://www.google.com/maps/contrib/110348329473227075618/reviews?hl=en
338,Burger King Vilanova,Ferran Duran,No Review,5,270,https://www.google.com/maps/contrib/117293512642850025236/reviews?hl=en
339,Burger King Vilanova,Juan Carlos Munoz Salmeron,La chica que me atendio muy amable y la comida bien hecha.,5,270,https://www.google.com/maps/contrib/108915715240776590578/reviews?hl=en
340,Burger King Vilanova,Susana Miguel,"I know on a Saturday there were hardly any people and the food was terrible, if you ask for some chicken wings they tell you they are spicy because you can't eat what was spicy and on top of that they weren't worth anything and you couldn't eat the potatoes either the only thing that was worth it was the ice cream. For me, MC Donald is better than Burger King. And the best chicken of all is KFC Kentucky",1,270,https://www.google.com/maps/contrib/110374720371591351002/reviews?hl=en
341,Burger King Vilanova,Christian Mostajo,"Todo muy rapido y muy bueno, la atencion de los trabajadores es buena.",5,270,https://www.google.com/maps/contrib/112119140085008498790/reviews?hl=en
342,Burger King Vilanova,Pau Company,No Review,5,270,https://www.google.com/maps/contrib/109497754701712070028/reviews?hl=en
343,Burger King Vilanova,Sukhjeet Singh,No Review,3,270,https://www.google.com/maps/contrib/110412702902102339477/reviews?hl=en
344,Burger King Vilanova,LaPi8i 22,"La atencion muy buena, nos ha gustado mucho el local!",5,270,https://www.google.com/maps/contrib/105435204739326081344/reviews?hl=en
345,Burger King Vilanova,Cristina Figueira,No me gusto demasiado y desastrosa la atencion,3,270,https://www.google.com/maps/contrib/118006912794155968673/reviews?hl=en
346,Burger King Vilanova,Daniel Jerez,No Review,3,270,https://www.google.com/maps/contrib/104149242107005447014/reviews?hl=en
347,Burger King Vilanova,David Ortega Lopez,"El pasado sabado estuvimos comiendo mi mujer y yo en Burger King de Vilanova i La Geltru, muy bien por cierto pero con lo que nos quedamos es con el trato recibido por Laura por su atencion, amabilidad, servicio y asesoramiento. Faltan ""Lauras"" en muchos negocios que son de cara al publico. Gracias.",5,300,https://www.google.com/maps/contrib/102765178252013878870/reviews?hl=en
348,Burger King Vilanova,Cristobal Sarria Chitty,"Asqueroso. Pedi resueltos y estaban banados en aceite. Las patatas con sabor a aceite re quemado y la Cheeseburguer seca.  Pase mala noche vomitando. No hace falta que el Community Manager responda ""gracias por tu feedback, lo tomaremos en cuenta"" porque se ve que no haceis ni p caso. Y mira que me encanta BK!",1,300,https://www.google.com/maps/contrib/109014547279696696175/reviews?hl=en
349,Burger King Vilanova,Jaume Trasobares Rodriguez,They do not listen to or understand Catalan,2,300,https://www.google.com/maps/contrib/103305994997918813269/reviews?hl=en
350,Burger King Vilanova,Sergio Ramirez Ruiz,No Review,3,300,https://www.google.com/maps/contrib/113570113471343559101/reviews?hl=en
351,Burger King Vilanova,Alba Forgas,No Review,3,300,https://www.google.com/maps/contrib/108364634914651941793/reviews?hl=en
352,Burger King Vilanova,Joan Rafegas Samper,No Review,5,300,https://www.google.com/maps/contrib/117336747813174929166/reviews?hl=en
353,Burger King Vilanova,Domin Lopez,"El trato excelente y buen servicio, personal agradable, empezando por el que te toma el pedido fuera.",5,300,https://www.google.com/maps/contrib/107336412794674035525/reviews?hl=en
354,Burger King Vilanova,not jessica.,"Pedimos hace unos meses a este mismo local y como el pedido llego una hora y media tarde, nos pidieron disculpas y dieron productos gratis. Hoy hemos decidido canjear dichos productos y despues de llevar mas de una hora esperando, se han equivocado de portal, han llamado reclamando que no estabamos en casa  (cuando no era ni el domicilio correcto) y encima al decirselo, el repartidor se ha puesto chulo. Vergonzoso.

Edito: Hemos tenido que bajar al portal porque, despues de todo, al repartidor NO le ha dado la gana de subir. En fin, bastante surrealista la cosa.",1,300,https://www.google.com/maps/contrib/106785390143289613062/reviews?hl=en
355,Burger King Vilanova,Montserrat Lloveras Massana,"I'm sorry, but something is wrong with the organization of the establishment in Vilanova. The staff is very friendly and correct. But whenever I go there, the service is very slow. And it's not because of the number of customers waiting for orders. A pity The service needs to be improved, as the place is slowly getting a bad name.",1,300,https://www.google.com/maps/contrib/107546538310945947316/reviews?hl=en
356,Burger King Vilanova,Fabiana Casanas Ongania,"Desastre, vale que eran las 11 de la noche, pero no nos da en el pepinillo ni el tomate del whopper xque ya lo habian guardado y luego de la cerveza grande pues la pequena porque si. El peor Burger King que jamas haya pisado. Iros al Vienna que esta casi al lado",1,300,https://www.google.com/maps/contrib/102971765339217261164/reviews?hl=en
357,Burger King Vilanova,Dolores Gimenez,No Review,5,300,https://www.google.com/maps/contrib/114706340221413251019/reviews?hl=en
358,Burger King Vilanova,Daniel Perez,Comimos muy bien,5,300,https://www.google.com/maps/contrib/107756603267100296119/reviews?hl=en
359,Burger King Vilanova,Jose Yo Mas,No Review,5,300,https://www.google.com/maps/contrib/104403268649688772306/reviews?hl=en
360,Burger King Vilanova,Juany Diaz,"Todo excelente, salvo q no tenian prendida la calefaccion o la tenian muy baja por que hacia un frio dentro del local ",4,300,https://www.google.com/maps/contrib/109371879466408228752/reviews?hl=en
361,Burger King Vilanova,Ana Lucia Pereira,No Review,4,300,https://www.google.com/maps/contrib/110924777846641586542/reviews?hl=en
362,Burger King Vilanova,Iri L,Todo muy bueno y rapido,5,300,https://www.google.com/maps/contrib/108922564177503902618/reviews?hl=en
363,Burger King Vilanova,Joan Frau,El mejor sitio de comida rapida. Los empleados son muy majos ,5,300,https://www.google.com/maps/contrib/109690593132355676803/reviews?hl=en
364,Burger King Vilanova,Elena Cordoba,No Review,5,300,https://www.google.com/maps/contrib/107630782569065465371/reviews?hl=en
365,Burger King Vilanova,Eduard F,"Today we came back and had a very good lunch, and everything was very clean. And the attention of 10.",5,300,https://www.google.com/maps/contrib/117664048532550777765/reviews?hl=en
366,Burger King Vilanova,JL K,El sitio esta poco cuidado,2,330,https://www.google.com/maps/contrib/108045998180645901912/reviews?hl=en
367,Burger King Vilanova,Chari Miranda,No habia nadie y nos hicieron esperar mas de 5 minutos para entregarnos el pedido,2,330,https://www.google.com/maps/contrib/114296720290129125065/reviews?hl=en
368,Burger King Vilanova,Tomas Alfaro,Trato pesimo!! Hemos ido con el coche y la atencion y el trato lamentables.. Despues de esperar 20 min estando totalmente solos nos damos cuenta al llegar a casa que nos faltan los nagets y las alitas. No volveremos mas!!,1,330,https://www.google.com/maps/contrib/100658094919007003571/reviews?hl=en
369,Burger King Vilanova,Miriam Losa,No Review,3,330,https://www.google.com/maps/contrib/108093262325037718270/reviews?hl=en
370,Burger King Vilanova,Diego Boland,No Review,1,330,https://www.google.com/maps/contrib/102213861268925095342/reviews?hl=en
371,Burger King Vilanova,Juan Antonio Diaz Diaz,No Review,2,330,https://www.google.com/maps/contrib/101836160683164361615/reviews?hl=en
372,Burger King Vilanova,Luis Almodovar,"Servicio de auto, muy bien al tomar el pedido, mal la recogida. Se tarda mucho menos bajando del coche y yendo al mostrador",3,330,https://www.google.com/maps/contrib/111408565560007362620/reviews?hl=en
373,Burger King Vilanova,Viktor Abraham,"The taste of burgers are better than in other fast food restaurants, with the burger king app you can have cheaper menus and combos...",5,330,https://www.google.com/maps/contrib/114144634306642942631/reviews?hl=en
374,Burger King Vilanova,alessand,"El restaurante de comida rapida mas LENTO con diferencia!!!
Mas de 40 minutos esperando, una autentica verguenza.
Muy mala educacion y falta de respeto por parte de la empleada encargada del servicio de coche , hoy dia 5 de diciembre al medio dia.... No pongo su nombre porque a diferencia de sus companeros no lleva el identificador puesto en el pecho .
No tienen mostaza desde hace meses .",1,330,https://www.google.com/maps/contrib/114412664626833539982/reviews?hl=en
375,Burger King Vilanova,Eric Garces,No Review,5,330,https://www.google.com/maps/contrib/117611044097400283245/reviews?hl=en
376,Burger King Vilanova,*YOMISMO*,No Review,1,330,https://www.google.com/maps/contrib/110613822569194031209/reviews?hl=en
377,Burger King Vilanova,Mireia Medina Montornes,"Nefasta, totalmente! desde que no estan los antiguos... gerentes es horroroso me fui anulando mi pedido por que despues de una Hora,
Y las personas que estavan delante llevavan 1,30 min sin recibir los suyos.
mis hijos ahun esperavan sus menus.
Y el mio(soy celiaca, hacia rato que estava esperando a que montaran mi bandeja)

Modifican la hora del tiquet(como 10min) para que haya menos quejas...pero ni asi",1,330,https://www.google.com/maps/contrib/103051284754958987484/reviews?hl=en
378,Burger King Vilanova,Ernesto Cervera Jaume,"A las 4,30 PM no te queda otra para comer algo",2,330,https://www.google.com/maps/contrib/100113021482613121751/reviews?hl=en
379,Burger King Vilanova,Jose Angel Domingo,"Estaba algo mas que la media, en cuanto a limpieza, orden y espacio.",5,330,https://www.google.com/maps/contrib/102698965250781872500/reviews?hl=en
380,Burger King Vilanova,vadi fes,Mal,1,330,https://www.google.com/maps/contrib/108438079090472267243/reviews?hl=en
381,Burger King Vilanova,Roger Sanchez,No Review,5,365,https://www.google.com/maps/contrib/102790311619770434708/reviews?hl=en
382,Burger King Vilanova,Ruth Justamante,No Review,1,365,https://www.google.com/maps/contrib/113908389312333602315/reviews?hl=en
383,Burger King Vilanova,Eva Pancho,"Para parar y comer de paso .
Genial",5,365,https://www.google.com/maps/contrib/101975557120455156211/reviews?hl=en
384,Burger King Vilanova,Marina Minelli,"Tardaron 55 minutos en darnos el pedido cuando solo habia 6 personas mas o menos comiendo. Les dijimos que veiamos que nuestras hamburguesas y pedido estaban listas que las podiamos ver y no nos las daban. Cuando por fin nos lo entregaron estaba todo frio y los Veggie nuggets secos y pretendieron que comieramos en 5 minutos porque estaban cerrando y nos echaron de mala forma, sin pedir perdon o reconocer su error. Pesimo trato y experiencia horrible. Una pena porque la Veggie burger es muy rica.",1,365,https://www.google.com/maps/contrib/104232182921336867702/reviews?hl=en
385,Burger King Vilanova,Eva M Lidon Valero,No Review,4,365,https://www.google.com/maps/contrib/117173268840408686455/reviews?hl=en
386,Burger King Vilanova,Celeste Amores,"Todo mal, un desastre. Pongo 1 estrella porque no deja poner menos.",1,365,https://www.google.com/maps/contrib/118213336622791878567/reviews?hl=en
387,Burger King Vilanova,Arnaud Backx,No Review,4,365,https://www.google.com/maps/contrib/109016362788943110114/reviews?hl=en
388,Burger King Vilanova,mavi gt,Muy lentos...,2,365,https://www.google.com/maps/contrib/102043850816013816513/reviews?hl=en
389,Burger King Vilanova,leodiezmil10,Te atienden super mal  hoy jueves  22.20 cuando  cierran a las 24.00   te po nen y te hacen sentir mal . Cuando pido  un menu   nuevo.    Fatal atencion,1,365,https://www.google.com/maps/contrib/113678517938306313825/reviews?hl=en
390,Burger King Vilanova,Fran Ochovo,"una verguenza este lugar,
El cocinero no llevaba guantes ni ninguna medida de proteccion alimentaria.
Espere 40 minutos por mi pedido, olvidaron las salsas que venian con el pedido y querian cobrarlas y para anadir, una hamburgesa supuestamente vegana, resulto ser ternera.
En general una experiencia bien negativa, el supuesto ""encargado"" trato pesimo a su personal.",1,365,https://www.google.com/maps/contrib/104308397205809240940/reviews?hl=en
391,Burger King Vilanova,Sergi Nicolau,People are confused...,1,365,https://www.google.com/maps/contrib/115169916620789207348/reviews?hl=en
392,Burger King Vilanova,Isaac Bosch,"Super lentos, se quedan sin hamburguesa en stock muchas veces, la mayoria de mesas sucias y llenas de restos de comida.",2,365,https://www.google.com/maps/contrib/113829494315248724156/reviews?hl=en
393,Burger King Vilanova,Elisabeth Fiscal,No Review,5,365,https://www.google.com/maps/contrib/105103098960502968388/reviews?hl=en
394,Burger King Vilanova,Lluis LT,No Review,3,365,https://www.google.com/maps/contrib/110603957995859100780/reviews?hl=en
395,Burger King Vilanova,Sabrina Magrane,"Servicio rapido, pero muy poco flexible. Pedimos un poco mas de salsa en la hamburguesa porque tenia dos gotas y no mucho mas. A la primera nos dice la chica que no es posible, que la hamburguesa es asi. Solo despues de mucho insistir lo conseguimos con otro chico, que dice que no es problema. Esto paso con el local medio vacio y con 6 empleados sin nada que hacer!",2,365,https://www.google.com/maps/contrib/108787468156953599035/reviews?hl=en
396,Burger King Vilanova,Dani Gonzalvez Barranco,No Review,1,365,https://www.google.com/maps/contrib/117568559018682990429/reviews?hl=en
397,Burger King Vilanova,Ray Alonso,"1/11/21 son las 18 de la tarde hay 2 coches, dentro una cola de 7 personas... esta claro que me he ido... me iban a tener 1 hora en coche y son las 18 de la tarde... imaginate venir hoy a cenar... y se le llama sitio de comida rapida... ceno mas rapido en el Restaurante de Jordi Cruz que aqui.. ojala lo cierren porque me gusta Burguer King y pasar en coche y no pararme en meses por culpa de lo que tardan en hacer una hamburguesa... prefiero no verlo.",1,365,https://www.google.com/maps/contrib/106222901664722446790/reviews?hl=en
398,Burger King Vilanova,Marti Benages,No Review,3,365,https://www.google.com/maps/contrib/101409142776316625298/reviews?hl=en
399,Burger King Vilanova,David Cine,"Muuuuy lentos en el servicio, he venido un par de veces y tiene tres o cuatro personas en plantilla, que por cierto, estresados pobres. Les falta personal claramente, a veces hasta una hora esperando a que te sirvan el pedido!!!! Comida rapida??? Jajajajaja. Senor/a gerente contrate mas gente porque menuda verguenza para burguerking....",1,365,https://www.google.com/maps/contrib/111855332263439668376/reviews?hl=en
400,Burger King Vilanova,Frankb Barrera Moreira,"Como en todos los sitios de este tipo un poco quemada la gente ,por el poco descanso que les dan sera y el servicio repercute en ello .",3,365,https://www.google.com/maps/contrib/114914307209612574582/reviews?hl=en
401,Burger King Vilanova,do,No Review,5,365,https://www.google.com/maps/contrib/113222106823288547952/reviews?hl=en
402,Burger King Vilanova,Nuria Torres,No Review,3,365,https://www.google.com/maps/contrib/102859456887579809610/reviews?hl=en
403,Burger King Vilanova,Arnau Sentis Garcia,No Review,4,365,https://www.google.com/maps/contrib/100258248842434016956/reviews?hl=en
404,Burger King Vilanova,Kevin Zacapa,No puede mejorar,3,365,https://www.google.com/maps/contrib/101065427811135081861/reviews?hl=en
405,Burger King Vilanova,Lucas Gonzalez Sala,"Mucha cola y demora para cobrar, lo demas bien",2,365,https://www.google.com/maps/contrib/112922045437686822671/reviews?hl=en
406,Burger King Vilanova,marta D,"Fatal, the hamburgers are tiny.",1,365,https://www.google.com/maps/contrib/100655440461060234936/reviews?hl=en
407,Burger King Vilanova,Paqui Garcia Ferandez,No Review,5,365,https://www.google.com/maps/contrib/112716106947254335856/reviews?hl=en
408,Burger King Vilanova,Julia Gutierrez,"Mucho calor dentro del local!!. Sin medidas para evitar que entre el sol a tuti pleni!!!  Demasiado! Hubo mareos por calor en mi circulo.  Los trabajadores, bien.
La comida, bien.",3,365,https://www.google.com/maps/contrib/116898923270313880146/reviews?hl=en
409,Burger King Vilanova,Helena Cosp,"Lugar horrible para comer. Por lo general no me disgusta la comida de BK, pero este establecimiento es nefasto. Estuvimos esperando 45 minutos nuestro pedido (el restaurante estaba vacio) y tras reclamar varias veces se dieron cuenta que ni les aparecia en el sistema. Al servirnos nos dijeron que ya era muy tarde y a media comida nos echaron del restaurante. El encargado es muy desagradable, tanto con clientes como con empleados. Ademas hacen las hamburguesas sin guantes ni ningun tipo de medida higienica. Honestamente no voy a volver nunca mas, al lado hay un Mc Donald's donde te tratan mucho mejor.",1,365,https://www.google.com/maps/contrib/110237785238638832759/reviews?hl=en
410,Burger King Vilanova,Meri Robert,No Review,4,365,https://www.google.com/maps/contrib/100179665568906795823/reviews?hl=en
411,Burger King Vilanova,Sam Morales Trias,Hamburgesa mal montadas faltan ingredientes patatas duras y frias y la hamburgesasa frias ya estaban echas hace rato y el pedido estaba mal tmb un asco nunca vuelvo aqui...proxima vez a McDonald's q por lo menos la comida esta caliente,1,365,https://www.google.com/maps/contrib/115086611966101944484/reviews?hl=en
412,Burger King Vilanova,Jose Tomas Megias,"Siempre me han atendido muy bien excepto esta ultima que Jonas supuestamente el encargado del restaurante me ha ha hablado en un tono poco amistoso y chulesco simplemente porque le he comentado que no nos habian puesto ketchup en el pedido y encima de todo cuando nos hemos dado cuenta tampoco nos han puesto los postres de los ninos, total que me lo pensare la proxima vez que quiera una hamburguesa nos lo pensaremos donde llamar",1,365,https://www.google.com/maps/contrib/104203581574375776500/reviews?hl=en
413,Burger King Vilanova,Ana Villaverde,No Review,4,365,https://www.google.com/maps/contrib/114801730930477212494/reviews?hl=en
414,Burger King Vilanova,David,"Laia me atendio en mi dia de cumpleanos de manera sutil, educada y mostrando mucha profesionalidad. Muy contento con TODO el equipo.",5,365,https://www.google.com/maps/contrib/107424600463619195968/reviews?hl=en
415,Burger King Vilanova,Estephania Bernal Clemente,No Review,4,365,https://www.google.com/maps/contrib/106014167200761699937/reviews?hl=en
416,Burger King Vilanova,joel donaire diaz,"A las 12 i 15 pido un oreo Shake y se inventan la excusa de que no les queda helado que acaban de vender los dos ultimos(mentira), entramos dentro y se lo pedimos a otro chico el cual dice que si,pero viene la encargada que habia dicho que no y dice que no nos lo va a poner porque ya han limpiado la maquina de helados y cierran en 6 min.",1,365,https://www.google.com/maps/contrib/100280829196597709118/reviews?hl=en
417,Burger King Vilanova,Selena Gagnant,"Horrible, 2 tension",1,365,https://www.google.com/maps/contrib/112237179214816756384/reviews?hl=en
418,Burger King Vilanova,Meri Jane,Me empieza a gustar mas de McDonald's (excepto las patatas) todo parece mas natural y esta mas rico. Por otro lado han quitado las patatas supremas de los cupones asi que se merece que le resten 4 estrellas hasta que vuelvan a ponerlas.,1,365,https://www.google.com/maps/contrib/107213061766254783898/reviews?hl=en
419,Burger King Vilanova,Cristina Cabezas Llebaria,"La comida bien, pero como siempre la atencion pesima.",3,365,https://www.google.com/maps/contrib/100756400228350159937/reviews?hl=en
420,Burger King Vilanova,Enrique Ortega,No Review,3,365,https://www.google.com/maps/contrib/107429181676781532525/reviews?hl=en
421,Burger King Vilanova,Claudia Pinol Perez,Mucha lentitud. Es desesperante,1,365,https://www.google.com/maps/contrib/109059807029286710687/reviews?hl=en
422,Burger King Vilanova,Victor QP,No Review,4,365,https://www.google.com/maps/contrib/117399129939821519242/reviews?hl=en
423,Burger King Vilanova,Javi del Rio,No Review,2,365,https://www.google.com/maps/contrib/106394919567302810515/reviews?hl=en
424,Burger King Vilanova,CrazyFran24,"Muy lento el servicio, es lamentable, hice un pedido de 2 king ahorro a las 19:15 y habian 7 personas como mucho en el local, a las 20:05 es cuando pude cenar.. es increible.",1,365,https://www.google.com/maps/contrib/112366622112220063785/reviews?hl=en
425,Burger King Vilanova,Alexander Brown,Clasica franquicia americana  ...,4,365,https://www.google.com/maps/contrib/114323966288724798341/reviews?hl=en
426,Burger King Vilanova,sabi soler,No Review,4,365,https://www.google.com/maps/contrib/107290617077713233142/reviews?hl=en
427,Burger King Vilanova,jose btt fieras,No Review,5,365,https://www.google.com/maps/contrib/114752981805954438033/reviews?hl=en
428,Burger King Vilanova,Angie Burgos (Yogangie),"Pesimo. Nunca tienen productos vegetarianos y es lo unico que como. Osea que siempre que voy salgo sin comer. Publicidad enganosa. No es apto para vegetarianos como ellos dicen. A parte en esta ultima ocasion me dieron de cambio 30EUR en MONEDAS!!! Y las patatas que fue lo unico que pude pedir vegetariano estaban QUEMADAS aun calientes recien salidas y aun asi estaban duras y chiclosas, como si estuvieran viejas o vencidas, un asco total. Les doy el premio a la primera cadena de comida rapida que quema las patatas... Solo deben introducir y sacarlas cuando suena el temporizador. No entiendo como fallan en algo tan simple y esencial Completamente pateticos, cambien el personal, especialmente los que estan de noche/madrugada, les pagan por hacer nada.",1,365,https://www.google.com/maps/contrib/104062530036565616999/reviews?hl=en
429,Burger King Vilanova,Pili Tambo,No Review,3,365,https://www.google.com/maps/contrib/113210740198297719910/reviews?hl=en
430,Burger King Vilanova,Aleix Backer Fornos,"Mucho tiempo de espera, no atienden a los que pagan en efectivo y cuando te quejas responden de malas maneras, muy mal",1,365,https://www.google.com/maps/contrib/111557855348985184799/reviews?hl=en
431,Burger King Vilanova,Nieves Codi,"Comida rapida, aunque si hay gente el servicio no es muy rapido. El lugar esta limpio y es bastante comodo y espacioso.",5,365,https://www.google.com/maps/contrib/103966773192524311047/reviews?hl=en
432,Burger King Vilanova,Noemi Cuenca,No Review,3,365,https://www.google.com/maps/contrib/117006538861486349785/reviews?hl=en
433,Burger King Vilanova,Miguel Arjona,No Review,5,365,https://www.google.com/maps/contrib/115238563253852693244/reviews?hl=en
434,Burger King Vilanova,Rixar Rodriguez,Siempre impecable todo,5,365,https://www.google.com/maps/contrib/108103914441668833257/reviews?hl=en
435,Burger King Vilanova,Aldo,"Es algo raro aqui...
15 minutos por un Whopper???",2,365,https://www.google.com/maps/contrib/116955593018268729361/reviews?hl=en
436,Burger King Vilanova,Bryan Anazco,No se que le pasa a este burguer pero es un desastre. Siempre que voy esta la comida rara o mal hecha... No tiene nada que ver con otros a los que he ido.,1,365,https://www.google.com/maps/contrib/102854025215016274114/reviews?hl=en
437,Burger King Vilanova,Eli Carmona,No Review,4,365,https://www.google.com/maps/contrib/100150428478089667275/reviews?hl=en
438,Burger King Vilanova,My Makeup,No Review,3,365,https://www.google.com/maps/contrib/106147967276280062017/reviews?hl=en
439,Burger King Vilanova,MARIA DEL MAR BRUN ESPEJO,"Hamburguesas buenas,  patatas frias y mas tiesas que la mayoria jama",3,365,https://www.google.com/maps/contrib/106350881548385391090/reviews?hl=en
440,Burger King Vilanova,Benoit Jouet-Pastre,capitalism kills,1,365,https://www.google.com/maps/contrib/116101991719311104369/reviews?hl=en
