,restaurant,username,review,rating,daysago,linktoreview
387,Sinhumo Sevilla Nervión Calle de Morales,Alejandro Corrales,"Senores mi mas sincera enhorabuena por el trabajo realizado en Triana, una vez mas dejais claro lo que a mi parecer mas os identifica; Cercania, profesionalidad y elegancia. Os animo de corazon a seguir asi, lo cual no cabe duda que solo ireis a mejor. Y Francisco el dependiente de SinHumoTriana da la talla y mas. Ole SinHumoSevilla",5,1825,https://www.google.com/maps/contrib/100417790411710192290/reviews?hl=en
388,Sinhumo Sevilla Nervión Calle de Morales,Angela Nama,"Gracias a Carlos y Adrian por vuestra amabilidad , buenos vendedores !! Cercanos al
Cliente y te hacen sentir Agusto!",5,1825,https://www.google.com/maps/contrib/100999044297991444813/reviews?hl=en
389,Sinhumo Sevilla Nervión Calle de Morales,JotaDe,Muy contento por el trato e informacion recibida por Manuel!! Un placer ser cliente vuestro,5,1825,https://www.google.com/maps/contrib/109433658558634274248/reviews?hl=en
390,Sinhumo Sevilla Nervión Calle de Morales,GaRoCu,Llevo mucho tiempo comprando en esta franquicia y estoy orgulloso de contar con una compania como esta en mi ciudad que promueve de tal manera el vapeo y que cuenta con un personal increible siempre dispuestos a ayudarte y solucionar cualquier problema.,5,1825,https://www.google.com/maps/contrib/104098426983476364023/reviews?hl=en
391,Sinhumo Sevilla Nervión Calle de Morales,Kl OP,No Review,5,1825,https://www.google.com/maps/contrib/111051652715151403435/reviews?hl=en
392,Sinhumo Sevilla Nervión Calle de Morales,Canal Secundario,Muy buenas recomendaciones en cuanto a liquidos y consejos de hadware pero cuando hay demasiada gente y necesitas comprar muchas cosas se lian.. Pero excelente trato al cliente y muy agradable,5,1825,https://www.google.com/maps/contrib/108757952644748765301/reviews?hl=en
393,Sinhumo Sevilla Nervión Calle de Morales,Dani E,Excelente atencion! Gracias Manuel!,5,1825,https://www.google.com/maps/contrib/110892055073832110345/reviews?hl=en
394,Sinhumo Sevilla Nervión Calle de Morales,Jose Catalan,"Sin lugar a dudas la tienda de vapeo por excelencia, tienen una variedad increible de productos tanto de hardware como de consumibles (resistencias, liquidos...).

Ademas y creo que es lo mejor, la atencion recibida en el sitio es INCREIBLE. Siempre dispuestos a ayudarte en lo que necesites, si tienen que echarte una mano para elegir lo haran con honestidad, si tienen que ensenarte a montar una resistencia no tienen problemas en dedicarte 5 minutos para ello.

Para mi es EL SITIO. Solo darles las gracias a sus trabajadores por como lo hacen, 11/10.",5,1825,https://www.google.com/maps/contrib/101874161904518403526/reviews?hl=en
395,Sinhumo Sevilla Nervión Calle de Morales,Sergio garcia fonseca,Buen trato al cliente y magnifico consejo. Gracias por todo.,5,1825,https://www.google.com/maps/contrib/103972449802215643354/reviews?hl=en
396,Sinhumo Sevilla Nervión Calle de Morales,Gullermo P.j,Trato muy bueno,5,1825,https://www.google.com/maps/contrib/110446692736983419385/reviews?hl=en
397,Sinhumo Sevilla Nervión Calle de Morales,RADIKEN PRO GAMERS ACADEMY TV,"Muy buen trato al cliente, explicaciones con todo detalle de como funcionan los aparato y mucha profesionalidad.",5,1825,https://www.google.com/maps/contrib/107347672438769842956/reviews?hl=en
398,Sinhumo Sevilla Nervión Calle de Morales,Sylvia Wild,No Review,5,1825,https://www.google.com/maps/contrib/116311188475391366815/reviews?hl=en
399,Sinhumo Sevilla Nervión Calle de Morales,David Barroso,"Muy satisfecho con la atencion de Manuel. Me informo muy bien de todo, suelo visitar varias tiendas de sinhumo pero intentare venir a esta con mas frecuencia.",5,1825,https://www.google.com/maps/contrib/106091558019654469189/reviews?hl=en
400,Sinhumo Sevilla Nervión Calle de Morales,Adrian Duran Perez,"Iba con muchas dudas y me informaron de todo genial, Manu y Adrian son dos profesionales enormes, da gusto cuando te atiende gente que ama lo que hace. Recomendado 100%",5,1825,https://www.google.com/maps/contrib/112116855783790113906/reviews?hl=en
401,Sinhumo Sevilla Nervión Calle de Morales,Alberto de la Torre,Encantado con la amabilidad y la atencion tan personalizada que me han dado. Grandes profesionales.,5,1825,https://www.google.com/maps/contrib/101425724732291132847/reviews?hl=en
402,Sinhumo Sevilla Nervión Calle de Morales,Alfonso Jerez Gutierrez,Muy amables siempre y muy buen consejo,5,1825,https://www.google.com/maps/contrib/112819784653592727584/reviews?hl=en
403,Sinhumo Sevilla Nervión Calle de Morales,monarca monarca,"Atencion al cliente 10, muy amables y profesionales",5,1825,https://www.google.com/maps/contrib/104506933154444395265/reviews?hl=en
404,Sinhumo Sevilla Nervión Calle de Morales,Eduardo Bautista Cobos,"Son unos maquinas !! Adrian, Alberto y Manuel.",5,1825,https://www.google.com/maps/contrib/115195683539967023959/reviews?hl=en
405,Sinhumo Sevilla Nervión Calle de Morales,Amalia Plasencia,Los empleados son muy amables y son grandes profesionales. Hace tiempo que ya soy una clienta fiel,5,1825,https://www.google.com/maps/contrib/108826728959626262255/reviews?hl=en
406,Sinhumo Sevilla Nervión Calle de Morales,Jose Marcos Fernandez Ortega,"Muy buena atencion por parte del personal la verdad, recomiendo mucho este sitio",5,1825,https://www.google.com/maps/contrib/101473148972368205317/reviews?hl=en
407,Sinhumo Sevilla Nervión Calle de Morales,Rafael Barrero Morato,No Review,5,1825,https://www.google.com/maps/contrib/101831493991911937680/reviews?hl=en
408,Sinhumo Sevilla Nervión Calle de Morales,ByAlex,Buen trato y Adrian muy agradable,5,1825,https://www.google.com/maps/contrib/117853148376400177974/reviews?hl=en
409,Sinhumo Sevilla Nervión Calle de Morales,Javier Sanchez,"Muy buena tienda, te atienden perfectamente y ayudan con cualquier problemas que tengas, especialmente si eres un iniciado en el mundo del vaper. Ademas para lo reducido del puesto tienen casi todos los productos y de buena calidad.",5,1825,https://www.google.com/maps/contrib/116589914079504154361/reviews?hl=en
410,Sinhumo Sevilla Nervión Calle de Morales,Ismael Duran,"Magnifico trato al cliente, muy profesionales!",5,1825,https://www.google.com/maps/contrib/110761830862938476210/reviews?hl=en
411,Sinhumo Sevilla Nervión Calle de Morales,manuela suarez,"Me ha encantado el trato de Adrian Y Alberto..son grandes profesionales y con la ayuda y el animo que me han dado estoy segura que conseguire dejar de fumar despues de 25 anos...recomiendo a todos que vayan alli ,son geniales....gracias chicos",5,1825,https://www.google.com/maps/contrib/101692552524272538318/reviews?hl=en
412,Sinhumo Sevilla Nervión Calle de Morales,Jose Luis Rodriguez Roncero,Muy buena tienda. Teneis cliente fijo.,5,1825,https://www.google.com/maps/contrib/116282205157794592753/reviews?hl=en
413,Sinhumo Sevilla Nervión Calle de Morales,David Rguez,"Atencion rapida, amables. No es barato pero tampoco caro. Material de calidad. Recomendado.",5,1825,https://www.google.com/maps/contrib/101540101018598507179/reviews?hl=en
414,Sinhumo Sevilla Nervión Calle de Morales,Ruben Fernandez Aguilar,"Muchas gracias Manuel, la mejor inversion que he hecho, saliendo de fiesta dos dias y sin un fumar un cigarrillo, jamas lo hubiera pensado!!!",5,1825,https://www.google.com/maps/contrib/101465203656994881689/reviews?hl=en
415,Sinhumo Sevilla Nervión Calle de Morales,Son Jona,"Primer pedido con ellos, me equivoque en un liquido al pedirlo con nicotina cuando lo querian sin y aun el pedido a ver salido de su tienda han logrado cambiarlo por el que yo queria , muy recomendable muy atentos y un gran catalogo de todo lo referente al vapeo",5,1825,https://www.google.com/maps/contrib/107742677295090232287/reviews?hl=en
416,Sinhumo Sevilla Nervión Calle de Morales,Adan Rodriguez,No Review,4,1825,https://www.google.com/maps/contrib/105235300809424811410/reviews?hl=en
417,Sinhumo Sevilla Nervión Calle de Morales,Jose Angel Reina Rivero,No Review,5,1825,https://www.google.com/maps/contrib/116394820324478227784/reviews?hl=en
418,Sinhumo Sevilla Nervión Calle de Morales,Juan (Juan L.),No Review,4,1825,https://www.google.com/maps/contrib/112055049409869818637/reviews?hl=en
419,Sinhumo Sevilla Nervión Calle de Morales,Angelo Pinna,No Review,4,1825,https://www.google.com/maps/contrib/103042122733287781105/reviews?hl=en
420,Sinhumo Sevilla Nervión Calle de Morales,Maria Menudo holgado,"Un placer, los chabales nos atendieron super bien, super amables y tienen de todo y calidad a buen precio. 100% recomendable, volvere seguro!!",5,1825,https://www.google.com/maps/contrib/102680497109269722304/reviews?hl=en
421,Sinhumo Sevilla Nervión Calle de Morales,Nicolas Luna,Gran atencion al publico. Me aconsejaron muy bien.,5,1825,https://www.google.com/maps/contrib/111107347339736179961/reviews?hl=en
422,Sinhumo Sevilla Nervión Calle de Morales,Ionel Cristian Neacsu,"Fran , Adri y Pedro son unos crack un maquina",5,1825,https://www.google.com/maps/contrib/117965197184928101837/reviews?hl=en
423,Sinhumo Sevilla Nervión Calle de Morales,jesus antonio martin perea,Profesionalidad absoluta como siempre. Compre un buen aparato nuevo y me lo monto mikki amablemente.,5,1825,https://www.google.com/maps/contrib/108344585406045089414/reviews?hl=en
424,Sinhumo Sevilla Nervión Calle de Morales,Manuel Ortiz,"Pepelu me tiene enamorado, es una maquina, super amable siempre, un tio 10.",5,1825,https://www.google.com/maps/contrib/104895973638248523844/reviews?hl=en
425,Sinhumo Sevilla Nervión Calle de Morales,Carlos Hernandez Mateos,"Llevo 5 meses en el mundillo del vaper y se lo debo a Carlos que es quien meintrodujo en el...  Gracias por tu paciencia para poderme aclarar cosas, gracias por tu asesoramiento y dar en el clavo en el primer juguetito para el vapeo, gracias por adaptarme erramientas para la alquimia... Has hecho que vapear a ciegas no sea un imposible y entender mis inquietudes... Eres un crack!!! Un abrazo!!!",5,1825,https://www.google.com/maps/contrib/107756175546929271335/reviews?hl=en
426,Sinhumo Sevilla Nervión Calle de Morales,valentina lanza,"Encantada con el trato, la amabilidad y la atencion recibida. Siempre es un gusto venir.",5,1825,https://www.google.com/maps/contrib/104673912879071643505/reviews?hl=en
427,Sinhumo Sevilla Nervión Calle de Morales,Nerea Dominguez,Encantadores profesionales que estan siempre a tu disposicion. Recomendado 100% para dejar de fumar y con un gran apoyo por su parte,5,1825,https://www.google.com/maps/contrib/115749077223395227497/reviews?hl=en
428,Sinhumo Sevilla Nervión Calle de Morales,Juan Campos,"5 estrellas para Manuel , excelente atencion al cliente, muy cercano.",5,1825,https://www.google.com/maps/contrib/117137193996906052107/reviews?hl=en
429,Sinhumo Sevilla Nervión Calle de Morales,Pani,Acabo de comprar el ijust 3 y vaya pepino la verdad que muy contento con la compra.,5,1825,https://www.google.com/maps/contrib/111680560566543637419/reviews?hl=en
430,Sinhumo Sevilla Nervión Calle de Morales,Reyes Nunez de Arcos,"Fantastica atencion, personal muy buen cualificado, solucionan cualquier problema que puedas tener.",5,1825,https://www.google.com/maps/contrib/110418159664379611611/reviews?hl=en
431,Sinhumo Sevilla Nervión Calle de Morales,Alejandro Del Cid,"Trato maravilloso, enamorado del de la moto de nervion @pepeluelguapo",5,1825,https://www.google.com/maps/contrib/116289283864184179346/reviews?hl=en
432,Sinhumo Sevilla Nervión Calle de Morales,Rosana Navarro Lopez,"Muy recomendable,  personal bastante cercano y atento a tu disposicion, ademas de disponer de una gran variedad de productos.",5,1825,https://www.google.com/maps/contrib/104547110974469251272/reviews?hl=en
433,Sinhumo Sevilla Nervión Calle de Morales,Juan Jose Zuluaga,"Gran trato al cliente y me han recomendado el vaper que mejor se adapta a mis necesidades.

Muy recomendable, volveria a ir sin lugar a dudas y de hecho comprare los recambios en el mismo sitio.",5,1825,https://www.google.com/maps/contrib/104107795157787961570/reviews?hl=en
434,Sinhumo Sevilla Nervión Calle de Morales,Diego Carmona Rosado,"Muy contento siempre con todas mis compras, ningun problema. La atencion al cliente es bastante buena da gusto que te atiendan estos fenomenos. Un 10 para esta tienda. ...",5,1825,https://www.google.com/maps/contrib/105318446322992659326/reviews?hl=en
435,Sinhumo Sevilla Nervión Calle de Morales,Adrian Garcia Gonzalez (Gamersoft),No Review,5,1825,https://www.google.com/maps/contrib/111578778895100793919/reviews?hl=en
436,Sinhumo Sevilla Nervión Calle de Morales,dani ramirez espinosa,"Muy buena atencion y profesionalidad,personal muy amable",5,1825,https://www.google.com/maps/contrib/111941075059960865635/reviews?hl=en
437,Sinhumo Sevilla Nervión Calle de Morales,Juan crack Ag,No Review,5,1825,https://www.google.com/maps/contrib/114007574406233824332/reviews?hl=en
438,Sinhumo Sevilla Nervión Calle de Morales,eLySeViLLa,No Review,5,1825,https://www.google.com/maps/contrib/115173324549010570247/reviews?hl=en
439,Sinhumo Sevilla Nervión Calle de Morales,Ismael Melgar,No Review,1,1825,https://www.google.com/maps/contrib/105665262883097744195/reviews?hl=en
440,Sinhumo Sevilla Nervión Calle de Morales,Nandi,La verda k te asesoran muy bien e dejado de funar paquete y medio de tabaco diario y con la nicotina de 12 y 6 ml me sacia mucho fumar en los electronicos k venden recomiendo esta tienda a todo usuario con dependiencia o sin ella del tabaco hay muchos abanicos de opciones en esta tienda tienen mucha variendad de liquidos y productos,5,1825,https://www.google.com/maps/contrib/113493517374687883769/reviews?hl=en
441,Sinhumo Sevilla Nervión Calle de Morales,ANGEL MANUEL BAENA CARPIO,"Buena atencion y no te venden la moto, prefieren ganar menos pero que vuelvas por que estas contento",4,1825,https://www.google.com/maps/contrib/109951564715210784143/reviews?hl=en
442,Sinhumo Sevilla Nervión Calle de Morales,Diego Felicisimo,No Review,5,1825,https://www.google.com/maps/contrib/113072820284048556529/reviews?hl=en
443,Sinhumo Sevilla Nervión Calle de Morales,Ramon Silva,La mejor tienda que podeis ir,5,1825,https://www.google.com/maps/contrib/107671265647878425337/reviews?hl=en
444,Sinhumo Sevilla Nervión Calle de Morales,--,No Review,5,1825,https://www.google.com/maps/contrib/116635372127985909570/reviews?hl=en
445,Sinhumo Sevilla Nervión Calle de Morales,Javier Sanchez Perez,Profesionales y muy viene atencion,5,1825,https://www.google.com/maps/contrib/107649100743413734307/reviews?hl=en
446,Sinhumo Sevilla Nervión Calle de Morales,Oscar Gallego,Gran trato y servicio!,5,1825,https://www.google.com/maps/contrib/111014514704761464883/reviews?hl=en
447,Sinhumo Sevilla Nervión Calle de Morales,Carmen Vlogs,"tenia dudas sobre como hacer mi propio e-liquid, ellos me las resolvieron todas de forma mu amable y profesional. muy buen trato. 10/10",5,1825,https://www.google.com/maps/contrib/106392284820598830039/reviews?hl=en
448,Sinhumo Sevilla Nervión Calle de Morales,David Jurado mancheno,Geniallllessss,5,1825,https://www.google.com/maps/contrib/100627072452171619569/reviews?hl=en
449,Sinhumo Sevilla Nervión Calle de Morales,Monica Schmidt,Super amables! Recomiendo a aquellas personas que quieran dejar de fumar tabaco que se pasen por la tienda.,5,1825,https://www.google.com/maps/contrib/110192228379457122677/reviews?hl=en
450,Sinhumo Sevilla Nervión Calle de Morales,Sergio Dominguez,"Buen trato por Josee, muy recomendable :)",5,1825,https://www.google.com/maps/contrib/101168257615782931865/reviews?hl=en
451,Sinhumo Sevilla Nervión Calle de Morales,Gorka Cuesta Cardenas,El Jose este es un crack,5,1825,https://www.google.com/maps/contrib/107219911568591745412/reviews?hl=en
452,Sinhumo Sevilla Nervión Calle de Morales,JoseSurvivor 777,Buen sitio para ir a comprar buenos e-liquids y otros recambios.,5,1825,https://www.google.com/maps/contrib/116521460329278970403/reviews?hl=en
453,Sinhumo Sevilla Nervión Calle de Morales,sevicabra,"Llevo tratando con ellos cerca de un ano y son increibles, siempre me han consejado justo lo que necesitado, ademas de ser profesionales tambien son gente de muy buen rollo, gracias!",5,1825,https://www.google.com/maps/contrib/101424481382786107404/reviews?hl=en
454,Sinhumo Sevilla Nervión Calle de Morales,marga ojeda,"trato excelente, inmejorable. Responden todas las dudas. 10 de 10 para ellos.",5,1825,https://www.google.com/maps/contrib/103423840594690995685/reviews?hl=en
455,Sinhumo Sevilla Nervión Calle de Morales,Sergio Alband,Me ha atendido cupra muy bien y muy contento que estoy !!! Con mi maquinita nueva,5,1825,https://www.google.com/maps/contrib/107806553254996754693/reviews?hl=en
456,Sinhumo Sevilla Nervión Calle de Morales,Xiaomi L. x. m,No Review,4,1825,https://www.google.com/maps/contrib/100718620738169365353/reviews?hl=en
457,Sinhumo Sevilla Nervión Calle de Morales,Alex Martin,"Me han atendido muy bien, personal muy atento. He salido muy contento",5,1825,https://www.google.com/maps/contrib/113249845879735777524/reviews?hl=en
458,Sinhumo Sevilla Nervión Calle de Morales,Alberto Sanchez DJ,Un trato super agradable y buen servicio,5,1825,https://www.google.com/maps/contrib/116921799156269820448/reviews?hl=en
459,Sinhumo Sevilla Nervión Calle de Morales,Ivan Del Moral Nunez,Gracias a Jose por su buen servicio y atencion,5,1825,https://www.google.com/maps/contrib/101037182441173482441/reviews?hl=en
460,Sinhumo Sevilla Nervión Calle de Morales,Enrique Barrios Fernandez,No Review,5,1825,https://www.google.com/maps/contrib/109836531047685486553/reviews?hl=en
461,Sinhumo Sevilla Nervión Calle de Morales,Chipi Duran,"Trato al cliente muy amable, nos atendio Jose . Muy buena compra",5,1825,https://www.google.com/maps/contrib/115511463398782414419/reviews?hl=en
462,Sinhumo Sevilla Nervión Calle de Morales,Joaquin Zapata Bravo,No Review,5,1825,https://www.google.com/maps/contrib/103278684065082037300/reviews?hl=en
463,Sinhumo Sevilla Nervión Calle de Morales,Natividad Ezpeleta Nunez,No Review,5,1825,https://www.google.com/maps/contrib/103964669495767693603/reviews?hl=en
464,Sinhumo Sevilla Nervión Calle de Morales,Velocidad Web,Son los numero 1 en el sector,5,1825,https://www.google.com/maps/contrib/106194106997230458646/reviews?hl=en
465,Sinhumo Sevilla Nervión Calle de Morales,Noelia Lopez,No Review,5,1825,https://www.google.com/maps/contrib/103735364857117750609/reviews?hl=en
466,Sinhumo Sevilla Nervión Calle de Morales,Manuel Jesus Chacon,Me encanta como te trata jose dia.  pepelu y Carlos tres grande profesionales,5,1825,https://www.google.com/maps/contrib/102753182479319770627/reviews?hl=en
467,Sinhumo Sevilla Nervión Calle de Morales,Raulgc888,No Review,5,2190,https://www.google.com/maps/contrib/102738378518167159012/reviews?hl=en
468,Sinhumo Sevilla Nervión Calle de Morales,Jorge Quiros,"Me pase por nervion y me encontre el stand abierto, me pare y compre cosiyas que me hacian falta y como siempre el trato de 10 Pepelu y Josan un saludo",5,2190,https://www.google.com/maps/contrib/112456054076602076382/reviews?hl=en
469,Sinhumo Sevilla Nervión Calle de Morales,serrano959,"Buen trato, Profesionalidad absoluta, llevo 3 dias sin tocar un cigarro y lo llevo super bien.",5,2190,https://www.google.com/maps/contrib/109803999804622896957/reviews?hl=en
470,Sinhumo Sevilla Nervión Calle de Morales,Jose Antonio Marquez Jimenez,Pepelu no me enganes con los mecanicos que ya me estas metiendo en veneno,5,2190,https://www.google.com/maps/contrib/103877072774614456358/reviews?hl=en
471,Sinhumo Sevilla Nervión Calle de Morales,Javier Vazquez,"Grandes vendedores y buen ambiente, pero sobre todos buenos productos, desde buenos liquidos hasta buenos mods.",5,2190,https://www.google.com/maps/contrib/108300239031157676235/reviews?hl=en
472,Sinhumo Sevilla Nervión Calle de Morales,Lorenzo Martin,Gran variedad de productos pero mejoraria que el cliente pudiera probar liquidos antes de comprarlos o probar varios ante de decidirlo.,5,2190,https://www.google.com/maps/contrib/106125641373062313764/reviews?hl=en
473,Sinhumo Sevilla Nervión Calle de Morales,Jose Francisco Palacios,"Una atencion magnifica! Gracias Pepelu, eres un Crack!",5,2190,https://www.google.com/maps/contrib/106322987857182009660/reviews?hl=en
474,Sinhumo Sevilla Nervión Calle de Morales,Elias Tellez,"Saben perfectamente lo que buscas, muy amables los dependientes, entienden muy bien del tema, y tienen a disposicion una gran variedad de productos.",5,2190,https://www.google.com/maps/contrib/112636375918845291496/reviews?hl=en
475,Sinhumo Sevilla Nervión Calle de Morales,Gabriel Diaz Alonso,Me an atendio muy bien y estoy satisfecho muchas gracias,5,2190,https://www.google.com/maps/contrib/107537230141692164383/reviews?hl=en
476,Sinhumo Sevilla Nervión Calle de Morales,AlexDante89,La persona que me atendio Alberto todo un profesional mucha amabilidad y muy buen profesional,5,2190,https://www.google.com/maps/contrib/115367538036181599884/reviews?hl=en
477,Sinhumo Sevilla Nervión Calle de Morales,Inma Iglesias,Fantasticos!!!!!! Muy amables!!!!,5,2190,https://www.google.com/maps/contrib/117368658415578891519/reviews?hl=en
478,Sinhumo Sevilla Nervión Calle de Morales,Adolfo Urbano Arteaga,muy buen trato,5,2190,https://www.google.com/maps/contrib/105385543603786352019/reviews?hl=en
479,Sinhumo Sevilla Nervión Calle de Morales,Andres Sanchez,Buena profesionalidad y gran trato sin hablar de los productos de gran calidad y precios muy competitivos,5,2190,https://www.google.com/maps/contrib/109930821723789514475/reviews?hl=en
480,Sinhumo Sevilla Nervión Calle de Morales,Sergio Rey Rsmirez,Te tratan muy bien,5,2190,https://www.google.com/maps/contrib/100619140146156123762/reviews?hl=en
481,Sinhumo Sevilla Nervión Calle de Morales,David Pardo,No Review,5,2190,https://www.google.com/maps/contrib/100884503875426687180/reviews?hl=en
482,Sinhumo Sevilla Nervión Calle de Morales,Ruben,Muy amables,5,2190,https://www.google.com/maps/contrib/107517069438582202982/reviews?hl=en
483,Sinhumo Sevilla Nervión Calle de Morales,david gutierrez,No Review,5,2190,https://www.google.com/maps/contrib/112422315810911833421/reviews?hl=en
484,Sinhumo Sevilla Nervión Calle de Morales,Raul Villamide Centeno,No Review,5,2190,https://www.google.com/maps/contrib/112514411304566439225/reviews?hl=en
485,Sinhumo Sevilla Nervión Calle de Morales,Alberto Lopez Marquez,"Buena atencion, el dependiente es muy guapo.",5,2190,https://www.google.com/maps/contrib/113017779497445104707/reviews?hl=en
486,Sinhumo Sevilla Nervión Calle de Morales,Jesus Del M,No Review,5,2190,https://www.google.com/maps/contrib/100142052716170079394/reviews?hl=en
487,Sinhumo Sevilla Nervión Calle de Morales,Alvaro,No Review,5,2190,https://www.google.com/maps/contrib/115723411244189661397/reviews?hl=en
488,Sinhumo Sevilla Nervión Calle de Morales,alin valencia,No Review,5,2190,https://www.google.com/maps/contrib/108813352909777616878/reviews?hl=en
489,Sinhumo Sevilla Nervión Calle de Morales,Jose Manuel Valero Sanchez,Muy buena calidad de servicio,5,2190,https://www.google.com/maps/contrib/107512973170129678614/reviews?hl=en
490,Sinhumo Sevilla Nervión Calle de Morales,Adrian lara marquez,Trato muy bueno.,5,2190,https://www.google.com/maps/contrib/110103823438564327229/reviews?hl=en
491,Sinhumo Sevilla Nervión Calle de Morales,Jose Manuel Chamorro,"Profesionalidad absoluta, amabilidad indiscutible da gusto venir a esta tienda .",5,2190,https://www.google.com/maps/contrib/113106399501430382140/reviews?hl=en
492,Sinhumo Sevilla Nervión Calle de Morales,jose luis gonzalez calvo,No Review,5,2190,https://www.google.com/maps/contrib/104235648228161555799/reviews?hl=en
493,Sinhumo Sevilla Nervión Calle de Morales,Oscar Munoz gutierrez,Muy buena atencion y muy agradable el trato,5,2190,https://www.google.com/maps/contrib/107025260684208414046/reviews?hl=en
494,Sinhumo Sevilla Nervión Calle de Morales,Liliia Kovalenko,No Review,5,2190,https://www.google.com/maps/contrib/100127840966259926540/reviews?hl=en
495,Sinhumo Sevilla Nervión Calle de Morales,Jonathan Jurado Ruiz,No Review,5,2190,https://www.google.com/maps/contrib/110691657348626560104/reviews?hl=en
496,Sinhumo Sevilla Nervión Calle de Morales,ALFONSO Fernandez,No Review,5,2190,https://www.google.com/maps/contrib/110723907686294335799/reviews?hl=en
497,Sinhumo Sevilla Nervión Calle de Morales,Lucia Sanchez,No Review,5,2190,https://www.google.com/maps/contrib/115039561859328502130/reviews?hl=en
498,Sinhumo Sevilla Nervión Calle de Morales,rango,atiende bien y rapido,5,2190,https://www.google.com/maps/contrib/109232472218876725942/reviews?hl=en
499,Sinhumo Sevilla Nervión Calle de Morales,Lucia Gutierrez,No Review,5,2190,https://www.google.com/maps/contrib/113946484103686129936/reviews?hl=en
